arrival_date,commodity,commodity_code,district,grade,market,max_price,min_price,modal_price,state,variety
22/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Kalawal
22/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium Fine
22/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2425.0,2400,2413.74,Uttar Pradesh,Dara
21/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Super Fine
21/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2425.0,2400,2415.36,Uttar Pradesh,Dara
21/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium
21/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium Fine
21/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Deshi
20/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium
20/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2450.0,2450,2450.0,Uttar Pradesh,Mill Quality
20/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2550.0,2550,2550.0,Uttar Pradesh,Local
20/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium Fine
19/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium
19/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2425.0,2400,2415.55,Uttar Pradesh,Dara
19/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2550.0,2550,2550.0,Uttar Pradesh,Local
19/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium Fine
19/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2450.0,2450,2450.0,Uttar Pradesh,Mill Quality
19/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2500.0,2500,2500.0,Uttar Pradesh,Other
18/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium
18/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2550.0,2550,2550.0,Uttar Pradesh,Local
18/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium Fine
18/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2590.0,2590,2590.0,Uttar Pradesh,Dara
17/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium Fine
17/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Dara Mill Quality
17/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Deshi
17/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Kalawal
17/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium
16/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,3500.0,3500,3500.0,Uttar Pradesh,Other
16/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium Fine
16/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Deshi
16/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2600.0,2600,2600.0,Uttar Pradesh,Dara
16/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium
15/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium
14/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2500.57,2500,2500.07,Uttar Pradesh,Other
14/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2425.0,2400,2421.38,Uttar Pradesh,Dara
14/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Deshi
14/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2620,2634.56,Uttar Pradesh,Medium Fine
14/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2550.0,2550,2550.0,Uttar Pradesh,Local
14/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2640.0,2640,2640.0,Uttar Pradesh,Medium
13/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2590.0,2590,2590.0,Uttar Pradesh,Dara
13/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Dara Mill Quality
13/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2620.0,2620,2620.0,Uttar Pradesh,Medium
13/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2620.0,2400,2610.85,Uttar Pradesh,Medium
13/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2620.0,2600,2608.92,Uttar Pradesh,Medium Fine
12/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2560.0,2560,2560.0,Uttar Pradesh,Local
12/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2620.0,2400,2579.45,Uttar Pradesh,Medium
12/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2620.0,2620,2620.0,Uttar Pradesh,Medium Fine
12/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2410.0,2410,2410.0,Uttar Pradesh,Dara
11/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Medium
11/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Medium Fine
11/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2570.0,2560,2563.54,Uttar Pradesh,Local
10/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Dara Mill Quality
10/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2560.0,2560,2560.0,Uttar Pradesh,Local
10/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Medium Fine
10/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Dara
10/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Medium
10/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Other
09/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2400.0,2400,2400.0,Uttar Pradesh,Medium Fine
09/08/2026,Wheat,1,Lucknow,FAQ,Lucknow APMC,2500.11,2500,2500.01,Uttar Pradesh,Other
